station_name,gchn_daily_id,latitude,longitude,elevation(m),month,day,temp_min,temp_max,precipitation_mtd
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,1,247Q,463Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,2,246Q,463Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,3,246Q,464Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,4,245Q,464Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,5,245Q,464Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,6,244Q,465Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,7,244Q,465Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,8,244Q,466Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,9,244Q,467Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,10,243Q,468Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,11,243Q,469Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,12,243Q,470Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,13,243Q,471Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,14,243Q,472Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,15,243Q,473Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,16,243Q,474Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,17,244Q,475Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,18,244Q,477Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,19,244Q,478Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,20,245Q,479Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,21,245Q,481Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,22,246Q,482Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,23,246Q,483Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,24,247Q,485Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,25,248Q,486Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,26,249Q,488Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,27,250Q,489Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,28,251Q,491Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,29,252Q,493Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,30,253Q,494Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,1,31,254Q,496Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,2,1,256Q,498Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,2,2,257Q,499Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,2,3,259Q,501Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,2,4,260Q,503Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,2,5,262Q,505Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,2,6,264Q,507Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,2,7,266Q,509Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,2,8,268Q,511Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,2,9,270Q,513Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,2,10,272Q,515Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,2,11,274Q,517Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,2,12,277Q,519Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,2,13,279Q,522Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,2,14,282Q,524Q,null
OK HEYBURN DAM,USC00344098,35.9500,-96.2833,253.3,2,15,284Q,526Q,null
