station_name,gchn_daily_id,latitude,longitude,elevation(m),month,day,temp_min,temp_max,precipitation_mtd
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,1,289R,466S,13R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,2,288R,466S,26R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,3,287R,465S,39R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,4,287R,465S,53R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,5,286R,464S,66R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,6,285R,464S,78R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,7,285R,464S,91R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,8,284R,464S,103R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,9,284R,464S,115R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,10,283R,463S,126R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,11,283R,463S,137R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,12,282R,464S,148R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,13,282R,464S,158R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,14,281R,464S,168R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,15,281R,464S,179R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,16,281R,464S,189R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,17,281R,465S,199R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,18,280R,465S,210R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,19,280R,466S,222R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,20,280R,466S,235R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,21,280R,467S,248R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,22,280R,468S,260R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,23,281R,468S,273R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,24,281R,469S,286R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,25,281R,470S,298R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,26,282R,471S,311R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,27,282R,472S,324R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,28,283R,474S,337R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,29,284R,475S,350R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,30,284R,476S,363R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,1,31,285R,478S,377R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,1,286S,479S,18R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,2,287S,481S,37R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,3,289S,483S,54R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,4,290S,484S,72R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,5,291S,486S,89R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,6,293S,488S,107R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,7,295S,491S,123R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,8,297S,493S,140R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,9,299S,495S,157R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,10,301S,497S,174R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,11,303S,500S,190R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,12,305S,503S,207R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,13,307S,505S,224R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,14,310S,508S,241R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,15,312S,511S,259R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,16,315S,514S,275R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,17,318S,517S,291R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,18,321S,520S,306R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,19,323S,523S,321R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,20,326S,526S,337R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,21,329S,530S,351R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,22,333S,533S,367R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,23,336S,536S,382R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,24,339S,540S,398R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,25,342S,543S,414R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,26,345S,547S,429R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,27,349S,550S,444R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,28,352S,554S,459R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,29,354S,556S,-9999
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,30,-8888,-8888,-8888
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,2,31,-8888,-8888,-8888
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,1,355S,558S,13R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,2,359S,561S,26R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,3,362S,565S,38R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,4,366S,569S,50R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,5,369S,572S,62R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,6,372S,576S,75R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,7,376S,580S,87R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,8,379S,584S,101R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,9,382S,587S,113R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,10,386S,591S,126R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,11,389S,595S,139R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,12,392S,598S,151R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,13,396S,602S,165R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,14,399S,606S,178R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,15,402S,609S,192R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,16,405S,613S,206R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,17,408S,617S,221R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,18,411S,620S,235R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,19,414S,624S,249R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,20,417S,627S,264R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,21,420S,631S,278R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,22,423S,634S,294R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,23,426S,637S,309R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,24,429S,641S,324R
TN DYERSBURG III GOLF,USW00003809,36.0003,-89.4100,91.4m,3,25,432S,644S,339R
