station_name,gchn_daily_id,latitude,longitude,elevation(m),month,day,temp_min,temp_max,precipitation_mtd
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,1,272C,428C,11C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,2,271C,428C,22C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,3,270C,427C,32C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,4,270C,427C,43C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,5,269C,426C,54C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,6,268C,426C,64C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,7,268C,426C,75C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,8,267C,426C,85C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,9,267C,426C,96C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,10,267C,426C,106C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,11,266C,426C,117C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,12,266C,426C,127C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,13,266C,426C,138C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,14,266C,426C,148C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,15,266C,427C,158C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,16,266C,427C,169C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,17,266C,428C,179C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,18,266C,428C,188C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,19,266C,429C,199C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,20,266C,429C,209C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,21,266C,430C,219C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,22,267C,431C,229C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,23,267C,432C,239C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,24,268C,433C,250C
KY LOUISVILLE INTL AP,USW00093821,38.1811,-85.7392,148.7,1,25,268C,434C,260C
